time_ms,acc,accR,gyro,gyroR,roll,pitch,yaw,pressure,dp_hpa,state,event
316847,9.81,0.36,19.11,146.36,-1.4,-88.0,-173.7,1009.47,0.120,0,0
316892,9.99,0.37,58.33,146.36,-1.7,-86.9,-173.7,1009.44,-0.030,0,0
316937,10.18,0.56,42.14,146.36,-2.1,-86.9,-173.7,1009.50,0.060,0,0
316982,10.23,0.61,54.67,146.36,-2.8,-86.2,-173.8,1009.47,-0.030,0,0
317027,10.35,0.73,44.33,146.36,-2.7,-86.0,-173.7,1009.41,-0.060,0,0
317072,10.58,0.96,145.69,146.36,-2.8,-86.1,-173.7,1009.44,0.030,0,0
317117,10.50,0.96,161.12,142.01,-2.8,-85.6,-173.8,1009.45,0.010,0,0
317162,10.32,0.96,92.45,142.01,-1.6,-87.0,-173.8,1009.52,0.070,0,0
317207,9.84,0.81,158.21,142.01,-0.5,-88.3,-173.8,1009.39,-0.130,0,0
317252,9.48,1.10,136.45,142.01,0.5,-89.4,-173.9,1009.40,0.010,0,0
317297,9.49,1.10,94.41,118.97,0.4,-88.6,-174.1,1009.40,0.000,0,0
317341,9.22,1.36,113.42,118.97,-0.9,-88.3,-174.1,1009.46,0.060,0,0
317386,8.73,1.85,110.25,116.78,-0.3,-87.6,-174.0,1009.49,0.030,0,0
317431,7.73,2.85,148.69,116.78,-1.1,-84.9,-174.1,1009.41,-0.080,0,0
317476,7.03,3.55,352.19,259.73,0.5,-82.1,-174.0,1009.35,-0.060,0,0
317521,7.48,3.46,503.03,410.58,2.8,-84.0,-173.7,1009.49,0.140,0,0
317566,8.72,3.29,394.67,410.58,2.1,-86.6,-173.6,1009.51,0.020,0,0
317610,10.12,3.09,365.03,408.63,2.4,-87.5,-173.4,1009.43,-0.080,0,0
317656,10.64,3.61,216.13,408.63,1.6,-86.7,-173.3,1009.44,0.010,0,0
317701,9.83,3.61,563.43,469.02,0.6,-85.9,-173.1,1009.43,-0.010,0,0
317746,11.75,4.72,1179.67,1069.41,1.1,-88.8,-172.2,1009.47,0.040,0,0
317791,14.02,6.99,726.50,1069.41,-3.0,-80.4,-172.1,1009.43,-0.040,0,0
317837,14.16,7.12,3143.49,2994.81,-4.4,-85.4,-173.7,1009.30,-0.130,1,0
317883,8.56,7.12,2305.36,2927.36,-18.7,-65.4,-175.1,1009.37,0.070,1,0
317928,4.09,10.07,493.23,2927.36,-25.7,8.1,-175.1,1009.52,0.150,2,0
317973,6.53,10.07,1195.60,2927.36,-14.8,32.0,-174.7,1009.50,-0.020,2,0
318019,4.19,10.07,930.50,2927.36,-17.1,52.8,-174.7,1009.35,-0.150,2,0
318065,4.43,10.07,297.67,2927.36,15.9,-71.5,-174.5,1009.40,0.050,0,1
318110,10.05,10.07,695.15,2845.83,0.6,-86.7,-174.3,1009.45,0.050,0,0
318156,10.72,10.07,354.84,2845.83,5.8,-84.2,-174.1,1009.38,-0.070,0,0
318202,10.63,10.07,152.12,2991.38,6.2,-83.4,-174.3,1009.44,0.060,0,0
318247,9.96,10.07,149.52,2993.97,3.4,-85.6,-174.0,1009.40,-0.040,0,0
318293,9.85,6.63,158.92,2155.84,3.6,-86.3,-174.1,1009.32,-0.080,0,0
318338,9.63,6.63,192.76,1046.08,3.9,-86.0,-173.9,1009.33,0.010,0,0
318383,9.31,6.52,202.19,1046.08,3.3,-86.6,-173.9,1009.42,0.090,0,0
318428,9.63,6.52,248.70,780.98,3.4,-86.3,-173.8,1009.47,0.050,0,0
318473,10.03,6.28,107.30,587.85,3.5,-85.2,-173.8,1009.37,-0.100,0,0
318518,9.99,1.41,239.02,587.85,2.4,-86.7,-173.9,1009.32,-0.050,0,0
318563,10.14,1.41,118.13,247.54,2.7,-86.6,-173.8,1009.47,0.150,0,0
318608,9.89,1.32,107.15,141.56,2.1,-87.1,-173.9,1009.36,-0.110,0,0
318653,9.73,0.83,109.71,141.56,1.6,-88.2,-173.7,1009.31,-0.050,0,0
318698,9.93,0.83,169.25,141.56,2.5,-86.7,-173.7,1009.46,0.150,0,0
318743,10.05,0.83,52.36,196.34,2.7,-86.5,-173.8,1009.39,-0.070,0,0
318788,10.02,0.83,88.05,196.34,2.9,-86.3,-173.8,1009.45,0.060,0,0
318833,10.10,0.51,68.14,196.34,3.0,-86.5,-173.7,1009.41,-0.040,0,0
318878,10.07,0.41,45.65,193.36,2.2,-86.8,-173.8,1009.32,-0.090,0,0
318923,10.08,0.41,88.67,193.36,1.8,-86.3,-173.7,1009.45,0.130,0,0
318968,10.07,0.41,83.46,123.60,1.6,-85.6,-173.9,1009.41,-0.040,0,0
319013,9.99,0.38,191.66,146.01,1.1,-85.3,-173.8,1009.45,0.040,0,0
319058,9.72,0.38,230.89,185.23,1.9,-84.9,-173.7,1009.32,-0.130,0,0
319103,9.60,0.50,248.00,202.34,2.2,-84.2,-173.8,1009.40,0.080,0,0
319148,9.52,0.59,209.55,202.34,1.1,-86.3,-173.7,1009.38,-0.020,0,0
319193,9.67,0.59,154.77,202.34,0.9,-86.2,-173.7,1009.39,0.010,0,0
319237,9.91,0.59,217.25,202.34,-0.6,-86.8,-173.5,1009.36,-0.030,0,0
319282,10.17,0.65,67.95,202.34,-1.2,-86.7,-173.6,1009.46,0.100,0,0
319328,10.24,0.73,97.71,180.05,-0.5,-85.6,-173.6,1009.48,0.020,0,0
319373,10.17,0.73,79.85,180.05,-0.2,-85.0,-173.7,1009.44,-0.040,0,0
319418,10.02,0.73,107.14,180.05,1.0,-83.9,-173.7,1009.42,-0.020,0,0
319463,9.77,0.73,126.84,180.05,2.1,-83.6,-173.6,1009.47,0.050,0,0
319508,9.84,0.73,64.81,183.19,2.1,-83.4,-173.7,1009.48,0.010,0,0
319552,10.03,0.73,124.73,152.45,1.3,-83.6,-173.6,1009.34,-0.140,0,0
319597,10.30,0.62,162.69,152.45,-0.5,-84.6,-173.6,1009.38,0.040,0,0
319643,10.34,0.56,192.05,152.45,-1.3,-83.6,-173.8,1009.52,0.140,0,0
319688,10.05,0.56,188.24,127.24,-1.3,-83.6,-173.6,1009.34,-0.180,0,0
319733,9.68,0.65,348.63,283.82,-0.7,-83.7,-173.6,1009.37,0.030,0,0
319778,9.49,0.85,245.59,283.82,-0.5,-83.5,-173.7,1009.42,0.050,0,0
319823,9.48,0.85,181.70,283.82,-0.3,-84.4,-173.6,1009.37,-0.050,0,0
319868,9.68,0.85,192.51,283.82,-0.5,-84.3,-173.5,1009.46,0.090,0,0
319913,9.83,0.85,253.20,283.82,-0.2,-84.8,-173.5,1009.30,-0.160,0,0
319958,9.86,0.85,577.81,453.09,1.3,-84.9,-173.5,1009.27,-0.030,0,0
320003,9.94,0.85,751.83,589.14,0.8,-85.9,-173.2,1009.40,0.130,0,0
320048,10.03,0.85,979.57,797.88,-0.7,-87.3,-172.8,1009.48,0.080,0,0
320093,9.92,0.57,978.60,797.88,-3.5,-85.9,-172.4,1009.39,-0.090,0,0
320138,9.89,0.54,1119.88,938.18,-6.3,-83.3,-171.7,1009.42,0.030,0,0
320184,9.87,0.54,1395.26,1213.56,-8.9,-80.6,-171.2,1009.47,0.050,0,0
320229,9.42,0.61,1720.08,1538.38,-10.9,-78.3,-170.4,1009.47,0.000,0,0
320274,8.90,1.13,2368.16,2175.65,-15.9,-73.1,-169.4,1009.41,-0.060,1,0
320319,7.82,2.21,2286.78,2114.96,-26.9,-62.6,-168.4,1009.43,0.020,1,0
320365,7.22,2.81,1404.01,1790.34,-45.8,-43.9,-167.9,1009.45,0.020,1,0
320411,8.26,2.81,910.05,1616.33,-61.2,-28.3,-168.0,1009.40,-0.050,1,0
320456,9.81,2.81,872.76,1495.40,-72.7,-17.3,-167.9,1009.42,0.020,1,0
320502,11.32,4.10,295.50,2072.66,-75.4,-14.5,-167.9,1009.53,0.110,0,1
320548,12.08,4.86,400.15,2072.66,-76.3,-13.6,-168.2,1009.53,0.000,0,0
320593,11.91,4.86,351.38,2072.66,-77.3,-12.6,-168.2,1009.46,-0.070,0,0
320639,11.11,4.86,356.71,2072.66,-76.8,-13.2,-168.4,1009.44,-0.020,0,0
320685,10.43,4.86,592.57,2072.66,-75.9,-14.0,-168.7,1009.49,0.050,0,0
320731,9.89,4.86,1198.48,1991.29,-72.4,-17.5,-169.1,1009.40,-0.090,0,0
320777,9.56,4.86,1504.20,1208.71,-69.7,-20.2,-169.7,1009.42,0.020,0,0
320822,9.38,3.82,1348.36,1208.71,-64.2,-25.8,-169.9,1009.36,-0.060,0,0
320868,9.13,2.95,1338.81,1208.71,-56.3,-33.6,-170.4,1009.39,0.030,0,0
320913,9.03,3.05,1211.80,1208.71,-48.4,-41.4,-170.9,1009.41,0.020,0,0
320959,9.22,3.05,1198.56,1152.82,-39.0,-50.7,-171.5,1009.41,0.000,0,0
321004,9.38,2.88,1309.15,1152.82,-31.5,-57.8,-172.0,1009.40,-0.010,0,0
321050,9.74,2.08,1275.79,1147.50,-24.2,-64.9,-172.4,1009.41,0.010,0,0
321096,9.75,1.39,1296.80,911.64,-18.2,-70.8,-172.8,1009.40,-0.010,0,0
321141,9.77,0.86,1105.35,398.86,-12.6,-75.6,-173.5,1009.40,0.000,0,0
321186,9.74,0.73,798.25,705.96,-7.5,-80.4,-173.9,1009.43,0.030,0,0
321231,9.48,0.73,541.90,806.47,-3.4,-83.2,-174.1,1009.42,-0.010,0,0
321276,9.67,0.73,243.98,1094.83,0.5,-84.4,-174.3,1009.33,-0.090,0,0
321321,9.60,0.73,186.97,1122.18,3.0,-84.7,-174.3,1009.41,0.080,0,0
321366,9.74,0.54,106.53,1202.63,5.0,-83.5,-174.3,1009.37,-0.040,0,0
321411,9.72,0.39,113.36,1202.63,6.3,-82.7,-174.3,1009.42,0.050,0,0
321456,9.64,0.28,107.57,1190.27,6.6,-82.4,-174.2,1009.38,-0.040,0,0
321501,9.73,0.28,87.73,1209.07,6.8,-82.2,-174.3,1009.38,0.000,0,0
321545,9.66,0.28,224.90,1017.62,6.7,-82.2,-174.2,1009.48,0.100,0,0
321590,9.72,0.26,314.81,710.52,5.6,-83.2,-174.2,1009.40,-0.080,0,0
321635,9.81,0.33,363.69,454.17,4.2,-84.3,-174.3,1009.31,-0.090,0,0
321680,9.75,0.21,343.45,275.96,2.6,-85.7,-173.9,1009.35,0.040,0,0
321725,9.77,0.21,91.96,275.96,1.0,-86.6,-173.9,1009.25,-0.100,0,0
321770,9.73,0.17,92.90,275.96,-0.3,-86.7,-173.9,1009.37,0.120,0,0
321814,9.66,0.17,98.09,275.96,-1.1,-86.6,-174.0,1009.40,0.030,0,0
321859,9.71,0.17,110.06,275.96,-1.5,-86.4,-173.9,1009.29,-0.110,0,0
321904,9.75,0.15,92.05,275.96,-1.4,-86.2,-174.1,1009.27,-0.020,0,0
321949,9.98,0.32,97.92,271.72,-0.8,-86.3,-174.0,1009.45,0.180,0,0
321994,10.59,0.93,350.15,271.72,1.8,-86.0,-174.0,1009.36,-0.090,0,0
322039,11.56,1.90,2157.94,2065.98,8.4,-80.8,-173.2,1009.35,-0.010,1,0
322084,11.12,1.90,4572.34,4480.38,21.1,-68.5,-171.1,1009.32,-0.030,1,0
322131,9.20,2.37,6237.88,6145.91,36.9,-53.1,-168.8,1009.40,0.080,1,0
322176,4.72,6.84,3681.33,6145.83,48.9,-40.4,-167.8,1009.41,0.010,2,0
322222,2.90,8.67,1528.10,6145.83,-64.1,21.6,-167.9,1009.28,-0.130,2,0
322268,10.32,8.67,1187.42,6145.83,-70.6,15.0,-168.4,1009.41,0.130,2,0
325566,14.41,11.51,937.63,6145.83,-78.4,6.5,-169.1,1009.47,0.060,0,2
325612,12.88,11.51,269.48,6139.96,-81.8,-7.9,-177.6,1009.47,0.000,0,0
325657,9.31,11.51,357.66,5968.40,-58.7,-29.8,-177.4,1009.31,-0.160,0,0
325703,8.77,11.51,105.82,6132.06,-21.4,-51.0,-177.5,1009.31,0.000,0,0
325748,10.01,11.51,290.92,6132.06,-2.8,-53.8,-177.3,1009.40,0.090,0,0
325794,9.82,11.51,123.54,6132.06,-2.5,-54.4,-177.3,1009.36,-0.040,0,0
325839,9.69,11.51,81.64,3599.70,-3.2,-55.1,-177.2,1009.40,0.040,0,0
325884,9.61,11.51,152.72,1446.46,-3.7,-55.3,-177.2,1009.20,-0.200,0,0
325930,9.65,5.64,124.49,1105.78,-3.9,-56.7,-177.1,1009.37,0.170,0,0
325975,9.75,5.64,250.96,855.99,-3.9,-56.3,-177.1,1009.37,0.000,0,0
326019,9.84,4.11,560.68,479.05,-3.0,-57.0,-177.0,1009.31,-0.060,0,0
326064,9.98,1.23,642.89,561.26,-2.1,-58.8,-176.7,1009.38,0.070,0,0
326109,9.77,1.23,812.27,730.63,-2.3,-60.5,-176.0,1009.36,-0.020,0,0
326155,9.82,0.40,642.21,730.63,-2.7,-63.4,-175.8,1009.32,-0.040,0,0
326200,9.51,0.46,223.03,730.63,-5.6,-65.7,-175.6,1009.27,-0.050,0,0
326245,9.54,0.46,327.84,730.63,-7.7,-65.5,-175.7,1009.37,0.100,0,0
326290,9.69,0.46,528.28,687.78,-8.0,-66.7,-175.5,1009.30,-0.070,0,0
326335,9.44,0.53,696.83,687.78,-7.5,-68.7,-175.5,1009.26,-0.040,0,0
326380,9.69,0.53,349.99,589.23,-5.0,-71.0,-175.4,1009.37,0.110,0,0
326425,9.65,0.53,389.09,589.23,-3.3,-74.7,-175.6,1009.38,0.010,0,0
326470,9.90,0.53,444.81,589.23,-2.0,-75.5,-175.4,1009.27,-0.110,0,0
326516,10.56,1.12,900.51,677.48,-2.5,-75.7,-175.3,1009.38,0.110,0,0
326561,11.39,1.95,1822.70,1599.67,-4.4,-75.4,-175.5,1009.36,-0.020,0,0
326606,11.67,2.22,3315.81,3092.78,-6.8,-77.0,-175.8,1009.38,0.020,1,0
326652,9.61,2.22,4113.05,3785.21,-9.1,-77.2,-176.1,1009.47,0.090,1,0
326697,6.09,5.58,4297.85,3947.87,-5.8,-83.2,-176.6,1009.28,-0.190,1,0
326743,2.86,8.81,2240.20,3947.87,30.1,-58.7,-177.3,1009.27,-0.010,1,0
326788,4.58,8.81,974.67,3947.87,76.1,-0.4,-177.1,1009.28,0.010,2,0
326833,8.03,8.81,473.17,3908.76,77.6,-2.1,-177.0,1009.34,0.060,2,0
326878,11.71,8.86,691.43,3853.04,75.1,-9.5,-176.7,1009.32,-0.020,2,0
328363,14.53,11.67,702.02,3824.68,71.0,-14.5,-176.3,1009.27,-0.050,0,2
328409,12.71,11.67,523.54,3824.68,60.5,-26.3,-173.2,1009.44,0.170,0,0
328455,10.86,11.67,387.65,3910.20,45.4,-42.1,-173.7,1009.31,-0.130,0,0
328502,9.20,11.67,215.75,4082.11,21.8,-66.2,-173.7,1009.40,0.090,0,0
328547,9.63,11.67,220.41,4082.11,-4.2,-83.0,-173.4,1009.38,-0.020,0,0
328593,9.74,11.67,295.27,2024.46,-4.2,-84.0,-173.5,1009.43,0.050,0,0
328638,9.56,9.94,507.02,758.92,-3.4,-84.4,-173.6,1009.37,-0.060,0,0
328683,9.64,6.50,600.88,486.28,-3.1,-84.9,-173.8,1009.35,-0.020,0,0
328728,9.76,5.33,440.27,486.28,-3.4,-84.3,-173.8,1009.35,0.000,0,0
328773,9.86,5.33,170.64,531.38,-3.2,-84.4,-173.9,1009.31,-0.040,0,0
328818,10.10,3.51,206.83,430.24,-3.1,-83.9,-173.9,1009.38,0.070,0,0
328863,10.13,1.66,424.81,430.24,-2.0,-82.7,-174.1,1009.36,-0.020,0,0
328908,10.21,1.00,292.90,430.24,-0.5,-83.6,-174.3,1009.31,-0.050,0,0
328953,10.18,0.64,131.96,468.92,0.2,-83.8,-174.2,1009.39,0.080,0,0
328998,9.98,0.64,112.08,488.79,0.1,-85.2,-174.2,1009.37,-0.020,0,0
329043,9.85,0.64,114.74,488.79,-0.3,-87.4,-174.3,1009.40,0.030,0,0
329088,9.56,0.64,109.22,491.65,-1.2,-87.5,-174.4,1009.41,0.010,0,0
329133,9.37,0.84,111.40,331.05,-1.6,-87.9,-174.3,1009.31,-0.100,0,0
329178,9.45,0.84,83.53,341.28,-2.2,-87.4,-174.3,1009.30,-0.010,0,0
329223,9.68,0.84,15.66,409.15,-2.6,-87.1,-174.3,1009.34,0.040,0,0
329267,9.95,0.84,56.57,409.15,-2.2,-87.7,-174.4,1009.41,0.070,0,0
329312,10.39,1.03,30.20,277.24,-1.3,-88.6,-174.2,1009.40,-0.010,0,0
329357,10.82,1.45,108.18,116.30,-0.6,-89.2,-174.4,1009.34,-0.060,0,0
329403,10.97,1.60,179.89,164.23,0.1,-88.6,-174.3,1009.38,0.040,0,0
329448,10.93,1.60,168.35,164.23,0.2,-88.2,-174.5,1009.34,-0.040,0,0
329493,10.45,1.60,232.65,216.99,-0.3,-88.2,-174.4,1009.38,0.040,0,0
329538,9.77,1.60,137.91,216.99,-0.9,-88.3,-174.5,1009.38,0.000,0,0
329583,9.29,1.68,93.17,216.99,-1.6,-88.3,-174.4,1009.32,-0.060,0,0
329628,9.01,1.96,109.90,216.99,-2.2,-87.8,-174.6,1009.35,0.030,0,0
329673,9.01,1.96,60.01,202.45,-2.1,-87.9,-174.6,1009.40,0.050,0,0
329717,9.22,1.96,31.95,202.45,-1.6,-88.4,-174.6,1009.39,-0.010,0,0
329762,9.38,1.96,33.28,200.70,-1.1,-88.5,-174.5,1009.38,-0.010,0,0
329807,9.48,1.96,62.76,200.70,-0.5,-88.3,-174.5,1009.30,-0.080,0,0
329851,9.59,1.92,65.08,200.70,-0.1,-87.9,-174.6,1009.32,0.020,0,0
329895,9.57,1.44,78.67,200.70,0.0,-87.3,-174.5,1009.38,0.060,0,0
329939,9.46,0.75,174.23,142.28,0.1,-86.9,-174.4,1009.25,-0.130,0,0
329984,9.12,0.58,347.61,315.66,0.3,-86.6,-174.3,1009.32,0.070,0,0
330029,8.57,1.02,560.80,528.86,1.2,-86.3,-174.2,1009.46,0.140,0,0
330074,7.24,2.35,1181.02,1149.07,3.0,-80.5,-174.1,1009.33,-0.130,0,0
330119,4.98,4.61,2371.41,2339.46,8.8,-59.9,-173.0,1009.34,0.010,0,0
330164,2.37,7.22,4487.71,4454.43,10.7,-4.7,-171.0,1009.44,0.100,0,0
330210,3.04,7.22,8178.52,8115.76,-0.4,57.5,-168.5,1009.36,-0.080,0,0
330255,9.21,7.22,4546.12,8113.44,-6.9,36.9,-168.5,1009.35,-0.010,0,0
330300,14.48,12.10,1385.96,8099.85,-9.0,19.0,-169.2,1009.34,-0.010,0,0
330345,17.04,14.67,687.42,8004.30,-6.3,7.9,-169.5,1009.40,0.060,0,0
330390,15.27,14.67,629.93,7830.91,-5.3,4.2,-169.7,1009.43,0.030,0,0
330435,12.59,14.67,562.98,7617.72,-2.6,-4.6,-169.6,1009.39,-0.040,0,0
330480,10.41,14.67,377.57,7800.95,0.6,-4.4,-169.5,1009.42,0.030,0,0
330525,10.11,14.67,203.34,7975.19,-1.2,-3.0,-169.3,1009.46,0.040,0,0
330570,10.53,14.67,586.36,7975.19,-2.6,-2.1,-169.1,1009.48,0.020,0,0
330615,10.96,14.00,199.20,7979.32,-2.5,-2.7,-168.6,1009.39,-0.090,0,0
330661,11.03,7.84,450.55,4346.93,-2.3,-3.8,-168.5,1009.37,-0.020,0,0
330705,10.70,6.93,841.27,1186.76,-1.8,-5.8,-168.2,1009.43,0.060,0,0
330750,10.80,6.93,758.62,642.07,-1.0,-7.9,-168.1,1009.37,-0.060,0,0
330795,10.82,5.16,954.59,755.39,-1.4,-10.4,-168.2,1009.43,0.060,0,0
330840,10.67,2.48,1199.80,1000.60,-1.5,-13.4,-168.1,1009.41,-0.020,0,0
330885,10.80,0.92,1215.06,1015.86,-0.8,-16.8,-168.4,1009.31,-0.100,0,0
330930,10.56,0.92,1784.40,1585.20,-0.7,-20.9,-168.7,1009.38,0.070,0,0
330975,10.01,1.02,1971.36,1772.16,0.5,-26.9,-169.6,1009.39,0.010,0,0
331021,9.86,1.17,1697.27,1772.16,2.1,-34.1,-170.2,1009.24,-0.150,0,0
331066,9.16,1.87,1887.56,1520.80,2.9,-42.7,-170.5,1009.43,0.190,0,0
331111,8.72,2.10,1951.86,1212.73,4.3,-51.6,-171.2,1009.43,0.000,0,0
331156,8.53,2.29,1667.98,1212.73,2.9,-60.5,-171.8,1009.33,-0.100,0,0
331201,7.72,3.10,1189.85,1016.77,-0.4,-69.9,-172.5,1009.40,0.070,0,0
331246,7.53,3.27,866.91,1104.44,-3.9,-78.5,-172.6,1009.53,0.130,0,0
331292,7.51,3.30,278.54,1692.81,-6.8,-82.3,-173.2,1009.36,-0.170,0,0
331337,7.62,3.05,212.98,1758.37,-7.2,-82.8,-173.3,1009.27,-0.090,0,0
331382,8.40,2.51,128.43,1842.92,-5.6,-84.0,-173.3,1009.35,0.080,0,0
331427,9.14,2.35,322.73,1823.43,-4.8,-85.2,-173.2,1009.31,-0.040,0,0
331473,9.94,2.43,204.56,1823.43,-4.2,-85.7,-173.1,1009.27,-0.040,0,0
331518,10.66,3.16,968.75,1823.43,-4.5,-84.5,-173.7,1009.25,-0.020,0,0
331564,11.51,4.00,2838.21,2709.78,-3.3,-79.8,-175.1,1009.33,0.080,1,0
331609,11.14,4.00,6923.62,6795.18,2.0,-70.6,-177.4,1009.36,0.030,1,0
331655,8.55,4.00,8541.27,8412.84,7.7,-47.7,-177.8,1009.35,-0.010,1,0
331700,4.99,6.52,1166.92,8412.84,17.7,-10.4,-177.6,1009.34,-0.010,2,0
331745,3.81,7.70,2460.79,8412.84,-14.3,42.5,-178.4,1009.35,0.010,2,0
331790,7.24,7.70,3044.59,8412.84,-28.6,42.7,179.9,1009.42,0.070,2,0
333370,13.42,9.61,927.42,8336.70,-25.5,21.6,179.2,1009.33,-0.090,0,2
333415,11.91,9.61,613.58,8336.70,-30.9,3.4,-177.1,1009.50,0.170,0,0
333460,10.39,9.61,853.85,7927.69,-20.5,-10.1,-177.2,1009.39,-0.110,0,0
333506,7.50,9.61,618.24,7927.69,-17.0,-44.1,-177.2,1009.45,0.060,0,0
333552,9.65,9.61,854.41,7927.69,0.2,-88.8,-177.4,1009.43,-0.020,0,0
333596,11.05,9.61,622.89,7927.69,3.1,-86.9,-177.5,1009.41,-0.020,0,0
333642,11.56,9.61,502.33,2542.26,4.0,-85.9,-177.5,1009.43,0.020,0,0
333687,11.21,9.61,233.85,2810.75,6.9,-83.1,-177.4,1009.39,-0.040,0,0
333733,10.10,6.18,102.31,2942.28,4.5,-85.4,-177.6,1009.37,-0.020,0,0
333778,9.93,5.92,393.64,825.10,6.5,-83.2,-177.6,1009.37,0.000,0,0
333822,10.19,4.41,509.26,752.10,5.6,-83.8,-177.8,1009.36,-0.010,0,0
333868,9.94,4.07,286.04,752.10,6.1,-83.6,-177.6,1009.36,0.000,0,0
333912,10.43,4.07,216.66,752.10,5.4,-84.5,-177.7,1009.33,-0.030,0,0
333957,9.38,2.18,655.76,752.10,1.2,-88.8,-177.9,1009.31,-0.020,0,0
334002,8.54,3.03,900.63,798.32,-0.1,-89.1,-177.9,1009.40,0.090,0,0
334047,8.96,3.03,1486.39,1384.08,0.7,-87.1,-178.1,1009.38,-0.020,0,0
334092,8.39,2.83,1184.22,1384.08,8.8,-79.6,-178.0,1009.27,-0.110,0,0
334137,9.17,2.04,881.68,1384.08,9.2,-78.0,-178.2,1009.35,0.080,0,0
334182,9.94,2.04,619.33,1269.74,13.5,-75.1,-178.5,1009.46,0.110,0,0
334227,10.13,2.04,357.83,1269.74,14.3,-74.4,-178.6,1009.40,-0.060,0,0
334273,10.75,2.36,323.11,1269.74,10.6,-78.8,-178.3,1009.38,-0.020,0,0
334319,10.52,2.36,491.73,1269.74,14.0,-75.8,-178.4,1009.39,0.010,0,0
334365,9.89,2.36,238.11,1248.28,13.9,-74.9,-178.3,1009.34,-0.050,0,0
334410,9.12,2.36,224.95,1261.44,12.2,-76.7,-178.3,1009.43,0.090,0,0
334456,9.12,2.36,595.12,1261.44,10.7,-78.8,-178.3,1009.55,0.120,0,0
334501,9.32,2.36,570.03,959.26,7.8,-81.9,-178.1,1009.44,-0.110,0,0
334546,10.02,1.63,510.73,656.73,8.2,-81.8,-178.0,1009.33,-0.110,0,0
334591,10.43,1.63,296.31,394.38,7.8,-81.9,-178.0,1009.45,0.120,0,0
334637,10.17,1.63,383.11,370.17,5.4,-84.5,-178.2,1009.50,0.050,0,0
334682,9.95,1.63,248.76,370.17,4.9,-84.8,-177.9,1009.33,-0.170,0,0
334727,9.47,1.40,339.87,370.17,1.5,-88.1,-177.9,1009.38,0.050,0,0
334772,9.43,1.31,270.04,370.17,0.7,-89.0,-177.7,1009.34,-0.040,0,0
334817,9.58,1.31,154.05,441.07,1.6,-88.4,-177.8,1009.31,-0.030,0,0
334861,9.66,1.31,312.71,441.07,1.0,-88.8,-177.7,1009.44,0.130,0,0
334906,9.78,1.11,129.97,440.06,0.1,-88.6,-177.7,1009.48,0.040,0,0
334951,9.73,1.00,286.40,380.76,-0.1,-87.6,-177.6,1009.39,-0.090,0,0
334996,9.72,1.00,174.91,253.14,-0.3,-88.7,-177.6,1009.41,0.020,0,0
335041,10.38,0.95,427.26,297.29,-1.0,-89.0,-177.6,1009.49,0.080,0,0
335086,11.44,2.01,524.23,394.27,0.6,-87.8,-177.5,1009.41,-0.080,0,0
335131,12.23,2.80,545.42,415.46,0.7,-86.9,-177.0,1009.41,0.000,0,0
335175,12.67,3.24,549.91,419.94,0.1,-87.6,-176.2,1009.42,0.010,0,0
335220,12.13,3.09,1647.64,1517.67,0.5,-88.8,-176.0,1009.43,0.010,0,0
335266,10.85,3.02,2506.67,2376.70,-1.5,-88.2,-176.6,1009.33,-0.100,1,0
335311,9.71,2.96,2655.73,2525.76,-3.0,-85.7,-177.3,1009.33,0.000,1,0
335356,9.42,3.25,2901.66,2726.75,-3.1,-81.5,-178.4,1009.33,0.000,1,0
335401,9.02,3.66,2892.62,2726.75,-4.5,-78.4,-178.8,1009.47,0.140,1,0
335447,6.93,5.75,3782.60,3355.35,-11.0,-70.2,-178.3,1009.42,-0.050,1,0
335492,8.35,5.75,10892.76,10368.53,-4.7,-43.7,-172.1,1009.38,-0.040,0,1
335537,7.89,5.75,13759.15,13213.73,-11.7,-28.3,-167.4,1009.36,-0.020,0,0
335583,5.57,7.10,6490.79,13209.24,-12.3,-12.5,-167.9,1009.36,0.000,0,0
335628,5.30,6.83,2511.69,12111.52,-28.2,37.4,-169.4,1009.46,0.100,0,0
335674,9.87,5.55,493.78,13265.38,-20.0,49.1,-170.3,1009.36,-0.100,0,0
335719,13.59,8.28,1693.01,13265.38,-12.6,42.7,-170.2,1009.46,0.100,0,0
335765,14.74,9.44,1644.93,13265.38,-12.3,42.7,-170.1,1009.48,0.020,0,0
335811,13.12,9.44,3997.31,13265.38,-5.4,28.9,-170.7,1009.32,-0.160,0,0
335856,10.13,9.44,5041.20,13265.38,-10.1,18.6,-171.1,1009.52,0.200,0,0
335902,9.37,9.44,5947.27,13265.38,-7.5,1.7,-172.0,1009.49,-0.030,0,0
335946,9.84,9.44,5372.67,13265.38,-8.6,-18.9,-173.5,1009.36,-0.130,0,0
335992,10.11,9.44,3548.76,5997.01,-9.6,-37.6,-174.5,1009.36,0.000,0,0
336037,10.14,9.44,2406.05,5453.50,-4.0,-53.4,-174.8,1009.43,0.070,0,0
336082,9.35,5.40,1229.01,5453.50,-6.9,-65.7,-175.3,1009.36,-0.070,0,0
336128,8.93,5.81,815.84,5131.43,-7.6,-74.2,-175.5,1009.39,0.030,0,0
336173,8.96,5.81,409.38,5537.89,-8.0,-81.2,-175.8,1009.46,0.070,0,0
336218,9.11,4.19,442.59,5537.89,-10.0,-79.9,-175.7,1009.33,-0.130,0,0
